timestamp,symbol,action,price,quantity,reason,mode,outcome,pnl
2026-07-22T08:29:56.241Z,ETHUSDT,BUY,1922.70,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 34 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -10.54%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1882
2026-07-22T08:34:59.048Z,SOLUSDT,BUY,77.37,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 34 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -8.75%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2225
2026-07-22T09:41:30.810Z,BTCUSDT,SELL,65879.71,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 43 real prior losses vs 8 wins on bearish-cross-9/21-5m (net -16.11%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4559
2026-07-22T10:16:52.457Z,ETHUSDT,SELL,1924.40,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 35 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -11.27%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.5406
2026-07-22T10:21:55.295Z,ETHUSDT,BUY,1924.42,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 35 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -10.73%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1451
2026-07-22T10:52:13.151Z,BTCUSDT,BUY,66094.51,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 39 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -11.08%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3825
2026-07-22T13:41:04.663Z,SOLUSDT,BUY,77.69,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 35 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -8.97%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2228
2026-07-22T13:46:07.448Z,ETHUSDT,BUY,1937.15,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 36 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -10.87%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.7971
2026-07-22T17:29:41.063Z,SPY,SELL,749.13,1,[bearish-cross-9/21-5m] Fast 9MA (749.50) crossed below slow 21MA (749.59) — momentum turning down.,scan,loss,-0.1812
2026-07-22T17:34:42.560Z,ETHUSDT,SELL,1936.76,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 36 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -11.81%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1275
2026-07-22T17:34:42.727Z,SOLUSDT,SELL,78.28,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 29 real prior losses vs 10 wins on bearish-cross-9/21-5m (net -9.39%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.2749
2026-07-22T17:35:07.654Z,PG,SELL,149.78,13,"[actual:tsmom28-1d-state-long] Exit: momentum flipped non-positive (-0.26%) — state exit; entry fill 151.37; ACTUAL round-trip P&L from real paper fills, gross of Alpaca fees (~50 bps RT taker at this tier).",alpaca-paper-exit,loss,-1.0514
2026-07-22T17:35:17.121Z,QQQ,BUY,708.78,2,"[tsmom28-1d-state-long] Trailing 28-candle return is positive (0.13%) — state construction holds long while momentum is positive. || broker fill 708.3 qty 2, slippage +1.1 bps vs decision mark 708.22, signal-drift -6.8 bps vs signal close, order bot-QQQ-1784678400000",alpaca-paper,open,
2026-07-22T17:35:21.934Z,XOM,BUY,151.70,12,"[tsmom28-1d-state-long] Trailing 28-candle return is positive (1.93%) — state construction holds long while momentum is positive. || broker fill 154.19 qty 12, slippage -5.8 bps vs decision mark 154.28, signal-drift +164.1 bps vs signal close, order bot-XOM-1784678400000",alpaca-paper,open,
2026-07-22T17:35:23.608Z,LLY,BUY,1174.94,1,"[tsmom28-1d-state-long] Trailing 28-candle return is positive (2.71%) — state construction holds long while momentum is positive. || broker fill 1161.54 qty 1, slippage -0.9 bps vs decision mark 1161.64, signal-drift -114.0 bps vs signal close, order bot-LLY-1784678400000",alpaca-paper,open,
2026-07-22T17:39:44.193Z,BTCUSDT,SELL,66053.51,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 8 wins on bearish-cross-9/21-5m (net -16.57%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.1595
2026-07-22T22:50:30.548Z,BTCUSDT,SELL,66029.97,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -16.41%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2903
2026-07-22T23:00:35.357Z,SOLUSDT,SELL,78.01,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 29 real prior losses vs 11 wins on bearish-cross-9/21-5m (net -9.11%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2487
2026-07-22T23:15:42.487Z,ETHUSDT,SELL,1925.64,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 37 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -11.93%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.7928
2026-07-23T00:06:06.755Z,BTCUSDT,BUY,66138.21,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 40 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -11.47%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2852
2026-07-23T00:11:10.369Z,SOLUSDT,BUY,78.28,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 36 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -9.20%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4405
2026-07-23T00:16:13.152Z,ETHUSDT,BUY,1935.13,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 37 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -11.67%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4059
2026-07-23T00:46:44.531Z,FILUSDT,BUY,0.762400,2611.33832656,"[tsmom28-1d-state-long] Trailing 28-candle return is positive (1.79%) — state construction holds long while momentum is positive. || broker fill 0.7642 qty 2611.33832656, slippage +7.9 bps vs decision mark 0.763600, signal-drift +23.6 bps vs signal close, order bot-FILUSDT-1784764800000",alpaca-paper,loss,-11.8818
2026-07-23T00:48:40.433Z,BNBUSDT,BUY,571.08,0.001,[tsmom28-1d-flip-long] Trailing 28-candle return flipped positive (-0.71% -> 1.14%) — momentum turned up.,scan,win,9.5813
2026-07-23T01:21:51.207Z,BTCUSDT,SELL,65915.91,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 45 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -16.70%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.0601
2026-07-23T01:21:51.435Z,ETHUSDT,SELL,1929.04,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 38 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -12.73%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1580
2026-07-23T01:31:55.874Z,SOLUSDT,SELL,78.08,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 30 real prior losses vs 11 wins on bearish-cross-9/21-5m (net -9.36%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.4428
2026-07-23T04:33:28.930Z,SOLUSDT,BUY,77.79,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 37 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -9.64%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4671
2026-07-23T04:48:39.183Z,ETHUSDT,BUY,1922.59,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 38 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -12.07%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1538
2026-07-23T04:58:43.848Z,BTCUSDT,BUY,65608.37,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 41 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -11.75%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2355
2026-07-23T05:03:46.717Z,BTCUSDT,SELL,65616.48,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 46 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -16.76%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4136
2026-07-23T05:13:51.207Z,ETHUSDT,SELL,1921.12,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 39 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -12.88%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3333
2026-07-23T05:13:51.450Z,SOLUSDT,SELL,77.55,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 30 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -8.92%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1582
2026-07-23T05:44:06.553Z,BTCUSDT,BUY,65712.37,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 41 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -11.75%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2555
2026-07-23T05:49:09.317Z,ETHUSDT,BUY,1925.40,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 39 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -12.23%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2714
2026-07-23T07:24:49.980Z,BTCUSDT,SELL,65456.00,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 47 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -17.17%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4894
2026-07-23T07:24:50.203Z,ETHUSDT,SELL,1915.80,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 40 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -13.22%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.6268
2026-07-23T08:35:28.887Z,ETHUSDT,BUY,1923.77,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 40 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -12.50%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.0682
2026-07-23T08:35:29.813Z,SOLUSDT,BUY,77.41,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 38 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -10.10%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1191
2026-07-23T08:40:31.437Z,BTCUSDT,BUY,65612.90,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 43 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -12.24%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1520
2026-07-23T10:16:17.296Z,ETHUSDT,SELL,1926.52,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 41 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -13.84%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4028
2026-07-23T10:56:41.681Z,ETHUSDT,BUY,1928.03,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 41 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -12.57%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4390
2026-07-24T01:29:33.568Z,BTCUSDT,BUY,65039.99,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -12.40%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1232
2026-07-24T01:29:36.451Z,SOLUSDT,BUY,75.98,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 39 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -10.22%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4843
2026-07-24T01:39:40.834Z,ETHUSDT,BUY,1875.62,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 42 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -13.01%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.6828
2026-07-24T02:04:44.988Z,FILUSDT,SELL,0.726200,2604.809980743,"[actual:tsmom28-1d-state-long] Exit: momentum flipped non-positive (-1.19%) — state exit; entry fill 0.7642; ACTUAL round-trip P&L from real paper fills, gross of Alpaca fees (~50 bps RT taker at this tier).",alpaca-paper-exit,loss,-4.9725
2026-07-24T02:19:59.858Z,SOLUSDT,SELL,75.90,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 31 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -9.08%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1551
2026-07-24T02:40:10.828Z,ETHUSDT,SELL,1868.76,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 42 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -14.25%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.8373
2026-07-24T02:55:22.265Z,BTCUSDT,SELL,65012.00,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 48 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -17.66%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.9163
2026-07-24T03:20:37.970Z,BTCUSDT,BUY,65360.69,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 45 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -12.52%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2679
2026-07-24T03:35:49.754Z,ETHUSDT,BUY,1878.55,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 43 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -13.69%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2367
2026-07-24T03:35:49.997Z,SOLUSDT,BUY,75.83,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 40 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -10.71%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3659
2026-07-24T04:41:19.367Z,SOLUSDT,SELL,75.72,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 32 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -9.23%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3132
2026-07-24T04:51:23.194Z,ETHUSDT,SELL,1876.35,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 43 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -15.08%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.5137
2026-07-24T04:56:25.070Z,BTCUSDT,SELL,65308.14,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 49 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -18.58%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3136
2026-07-24T05:36:45.134Z,SOLUSDT,BUY,75.80,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 41 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -11.07%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1945
2026-07-24T05:41:50.986Z,ETHUSDT,BUY,1879.76,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 10 wins on bullish-cross-9/21-5m (net -13.93%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.1096
2026-07-24T06:22:33.699Z,BTCUSDT,BUY,65491.68,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 46 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -12.79%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.0503
2026-07-24T08:08:28.552Z,BTCUSDT,SELL,65436.13,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 50 real prior losses vs 9 wins on bearish-cross-9/21-5m (net -18.89%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.0608
2026-07-24T08:23:40.835Z,SOLUSDT,SELL,75.97,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 33 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -9.54%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.4108
2026-07-24T08:28:42.600Z,ETHUSDT,SELL,1888.19,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 12 wins on bearish-cross-9/21-5m (net -15.60%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.0543
2026-07-24T18:44:07.054Z,SOLUSDT,SELL,73.98,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 33 real prior losses vs 13 wins on bearish-cross-9/21-5m (net -9.13%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3270
2026-07-24T18:54:12.257Z,ETHUSDT,SELL,1862.02,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 13 wins on bearish-cross-9/21-5m (net -15.54%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3671
2026-07-24T19:21:58.592Z,AMZN,SELL,232.01,7,"[actual:tsmom28-1d-state-long] Exit: momentum flipped non-positive (-3.24%) — state exit; entry fill 249.4; ACTUAL round-trip P&L from real paper fills, gross of Alpaca fees (~50 bps RT taker at this tier).",alpaca-paper-exit,loss,-6.9727
2026-07-24T19:22:04.124Z,QQQ,SELL,683.35,2,"[actual:tsmom28-1d-state-long] Exit: momentum flipped non-positive (-3.44%) — state exit; entry fill 708.3; ACTUAL round-trip P&L from real paper fills, gross of Alpaca fees (~50 bps RT taker at this tier).",alpaca-paper-exit,loss,-3.5225
2026-07-24T19:22:16.843Z,NVDA,BUY,208.76,9,"[tsmom28-1d-state-long] Trailing 28-candle return is positive (1.90%) — state construction holds long while momentum is positive. || broker fill 205.37 qty 9, slippage +4.6 bps vs decision mark 205.28, signal-drift -162.4 bps vs signal close, order bot-NVDA-1784851200000",alpaca-paper,open,
2026-07-24T19:22:18.769Z,AVGO,BUY,392.61,5,"[tsmom28-1d-state-long] Trailing 28-candle return is positive (1.97%) — state construction holds long while momentum is positive. || broker fill 379.65 qty 5, slippage +5.0 bps vs decision mark 379.46, signal-drift -330.1 bps vs signal close, order bot-AVGO-1784851200000",alpaca-paper,open,
2026-07-25T05:39:34.036Z,SOLUSDT,SELL,74.14,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 34 real prior losses vs 13 wins on bearish-cross-9/21-5m (net -9.46%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.1181
2026-07-25T05:49:38.046Z,BTCUSDT,SELL,64036.89,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 50 real prior losses vs 10 wins on bearish-cross-9/21-5m (net -18.83%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2290
2026-07-25T05:49:38.285Z,ETHUSDT,SELL,1858.15,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 45 real prior losses vs 13 wins on bearish-cross-9/21-5m (net -15.91%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1622
2026-07-25T06:07:08.472Z,AAVEUSDT,SELL,91.36,20.379336369,"[actual:tsmom28-1d-state-long] Exit: momentum flipped non-positive (-2.16%) — state exit; entry fill 96.037; ACTUAL round-trip P&L from real paper fills, gross of Alpaca fees (~50 bps RT taker at this tier).",alpaca-paper-exit,loss,-4.8746
2026-07-25T06:07:09.463Z,AVAXUSDT,SELL,6.24808,305.535007879,"[actual:tsmom28-1d-state-long] Exit: momentum flipped non-positive (-4.96%) — state exit; entry fill 6.512952028; ACTUAL round-trip P&L from real paper fills, gross of Alpaca fees (~50 bps RT taker at this tier).",alpaca-paper-exit,loss,-4.0668
2026-07-25T07:30:28.106Z,SOLUSDT,BUY,73.88,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 42 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -11.27%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3271
2026-07-25T07:35:31.077Z,ETHUSDT,BUY,1857.14,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -13.82%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.3894
2026-07-25T07:40:33.120Z,BTCUSDT,BUY,64038.39,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 46 real prior losses vs 12 wins on bullish-cross-9/21-5m (net -12.74%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4214
2026-07-25T07:45:35.871Z,SOLUSDT,SELL,73.87,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 34 real prior losses vs 14 wins on bearish-cross-9/21-5m (net -9.34%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2188
2026-07-25T07:50:37.931Z,ETHUSDT,SELL,1856.55,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 46 real prior losses vs 13 wins on bearish-cross-9/21-5m (net -16.07%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1341
2026-07-25T08:15:49.333Z,BTCUSDT,SELL,63961.68,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 51 real prior losses vs 10 wins on bearish-cross-9/21-5m (net -19.06%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1616
2026-07-25T09:21:23.554Z,SOLUSDT,BUY,73.92,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 43 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -11.60%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1377
2026-07-25T09:46:34.428Z,ETHUSDT,BUY,1856.40,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 45 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -14.21%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2601
2026-07-25T09:56:38.444Z,BTCUSDT,BUY,64000.01,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 47 real prior losses vs 12 wins on bullish-cross-9/21-5m (net -13.16%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2357
2026-07-25T11:02:10.592Z,SOLUSDT,SELL,73.98,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 35 real prior losses vs 14 wins on bearish-cross-9/21-5m (net -9.56%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2189
2026-07-25T12:07:40.170Z,ETHUSDT,SELL,1858.42,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 47 real prior losses vs 13 wins on bearish-cross-9/21-5m (net -16.21%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4899
2026-07-25T12:27:49.226Z,BTCUSDT,SELL,64044.33,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 52 real prior losses vs 10 wins on bearish-cross-9/21-5m (net -19.22%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.4314
2026-07-25T12:58:02.935Z,BTCUSDT,BUY,64104.99,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 48 real prior losses vs 12 wins on bullish-cross-9/21-5m (net -13.39%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1735
2026-07-25T13:03:05.620Z,ETHUSDT,BUY,1860.32,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 46 real prior losses vs 11 wins on bullish-cross-9/21-5m (net -14.47%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,win,0.0720
2026-07-25T13:08:08.528Z,SOLUSDT,BUY,74.00,0,"[bullish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 44 real prior losses vs 8 wins on bullish-cross-9/21-5m (net -11.73%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.5162
2026-07-25T20:03:00.006Z,BTCUSDT,SELL,64388.38,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 53 real prior losses vs 10 wins on bearish-cross-9/21-5m (net -19.65%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.2245
2026-07-25T20:03:00.445Z,SOLUSDT,SELL,74.57,0,"[bearish-cross-9/21-5m] Memory blocked this entry (counterfactual): Ledger shows 36 real prior losses vs 14 wins on bearish-cross-9/21-5m (net -9.78%) and learnings.md warns about it — this signal repeats a known bad trade, so SKIP.",scan-filtered,loss,-0.1391
